code,dong,routeName,servingStopCount,routeMentionCount,artifact_schema_version,analysis_id,snapshot_id,source_dates,unit_definition,formula,limitation,input_sha256,raw_source_sha256
4128151000,주교동,017A,14,14,1.1.0,village_bus_static_presence_screen_v1,goyang_mixed_20250825_20260630,population=2026-06-30|onePersonHouseholds=2026-06-30|hiraFacilities=2026-06-30|analysisBoundary=2026-04-01|busStops=2025-08-25,정류장 개소; 노선표기 건; 고유 노선명 개; 비율 0~1; 낮은값 순위 1~44,routes_raw를 comma로 분리하고 '노선명(유형)'을 파싱; 유형='마을' 표기를 추출; 동별 마을정류장비율=마을노선 1개 이상 표기 정류장/전체 경계내 정류장; 고유 마을노선=동별 routeName distinct count,2025-08-25 정류장 CSV의 정적 노선 존재 표기만 쓴 1차 스크리닝이다. 배차·운행횟수·방향·시간대·환승·OD·보행권·노선변경을 알 수 없으므로 공급량·접근성·서비스 품질·도입 우선순위로 해석하지 않는다. 순위는 낮은 값 탐색용이다.,area_adjacency=AF16E5259A667F45F5BF7F6B3DF3A22E1A4837C477F6B68DDC26CDCF60E2DFF0|area_scores=455106174A3E492D501F73B8BA55EFD1B7525656638E8109AE015C290C352DE3|bus_stops=BBA5AC0E8F29538F42373B1789179B5B9D2CF0186E0D3A618537C83B74B628D5|facilities=9AA2BC9D9F9E0EC421FB7D23A9C9BF0BD5EDB59EB173A91CB27E6EB2655A1E07|grid_scores=F2B4631D6C4DB1C379BB9CAA13D29A9C055273F1C0D682BAC13EDD19C0A9E9BF|metrics_code=7A3920ABAC99C0EEE1FA013FF751C14428D5AA95E0F1F3F32FCED6B7A49541BA|model_spec=435B1018F2D35A2B421D1827A23C0DC739DC1F827F71189F8F818CE0B0C670E4|source_manifest=86163BE779951590317AB41BE2F9DE18666BC936F1735593673513008868CEC9,population=4D1530F251B312CE6564BA5676093B1043057F46A0FE2A58CF2756AFC530DA7B|one_person=01923C6EBD7440771E4EBE20CAB0648355A18C09D198677C0E265F5E68406A7D|admdongkor_boundary=6A63D079BA8AF4701AB200AD0B54EBDEA8689808B6E0E9F17973B9BA7883DC6A|bus_stops=01B63929056B55D0A8FE372756942FB9A81A89CB121A0CDB1838DDE9ED8555BF|hira_hospital=458D04F264BFE005CB12078699156CA72AD47B52062E0F79B8140E2635086268|hira_pharmacy=65B2B1E7F65BF1EFAF20C826BC1FB03CC24B65B359F4B5B51E1A234B334505A4
4128166000,화전동,075A,18,18,1.1.0,village_bus_static_presence_screen_v1,goyang_mixed_20250825_20260630,population=2026-06-30|onePersonHouseholds=2026-06-30|hiraFacilities=2026-06-30|analysisBoundary=2026-04-01|busStops=2025-08-25,정류장 개소; 노선표기 건; 고유 노선명 개; 비율 0~1; 낮은값 순위 1~44,routes_raw를 comma로 분리하고 '노선명(유형)'을 파싱; 유형='마을' 표기를 추출; 동별 마을정류장비율=마을노선 1개 이상 표기 정류장/전체 경계내 정류장; 고유 마을노선=동별 routeName distinct count,2025-08-25 정류장 CSV의 정적 노선 존재 표기만 쓴 1차 스크리닝이다. 배차·운행횟수·방향·시간대·환승·OD·보행권·노선변경을 알 수 없으므로 공급량·접근성·서비스 품질·도입 우선순위로 해석하지 않는다. 순위는 낮은 값 탐색용이다.,area_adjacency=AF16E5259A667F45F5BF7F6B3DF3A22E1A4837C477F6B68DDC26CDCF60E2DFF0|area_scores=455106174A3E492D501F73B8BA55EFD1B7525656638E8109AE015C290C352DE3|bus_stops=BBA5AC0E8F29538F42373B1789179B5B9D2CF0186E0D3A618537C83B74B628D5|facilities=9AA2BC9D9F9E0EC421FB7D23A9C9BF0BD5EDB59EB173A91CB27E6EB2655A1E07|grid_scores=F2B4631D6C4DB1C379BB9CAA13D29A9C055273F1C0D682BAC13EDD19C0A9E9BF|metrics_code=7A3920ABAC99C0EEE1FA013FF751C14428D5AA95E0F1F3F32FCED6B7A49541BA|model_spec=435B1018F2D35A2B421D1827A23C0DC739DC1F827F71189F8F818CE0B0C670E4|source_manifest=86163BE779951590317AB41BE2F9DE18666BC936F1735593673513008868CEC9,population=4D1530F251B312CE6564BA5676093B1043057F46A0FE2A58CF2756AFC530DA7B|one_person=01923C6EBD7440771E4EBE20CAB0648355A18C09D198677C0E265F5E68406A7D|admdongkor_boundary=6A63D079BA8AF4701AB200AD0B54EBDEA8689808B6E0E9F17973B9BA7883DC6A|bus_stops=01B63929056B55D0A8FE372756942FB9A81A89CB121A0CDB1838DDE9ED8555BF|hira_hospital=458D04F264BFE005CB12078699156CA72AD47B52062E0F79B8140E2635086268|hira_pharmacy=65B2B1E7F65BF1EFAF20C826BC1FB03CC24B65B359F4B5B51E1A234B334505A4
4128166000,화전동,075B,11,11,1.1.0,village_bus_static_presence_screen_v1,goyang_mixed_20250825_20260630,population=2026-06-30|onePersonHouseholds=2026-06-30|hiraFacilities=2026-06-30|analysisBoundary=2026-04-01|busStops=2025-08-25,정류장 개소; 노선표기 건; 고유 노선명 개; 비율 0~1; 낮은값 순위 1~44,routes_raw를 comma로 분리하고 '노선명(유형)'을 파싱; 유형='마을' 표기를 추출; 동별 마을정류장비율=마을노선 1개 이상 표기 정류장/전체 경계내 정류장; 고유 마을노선=동별 routeName distinct count,2025-08-25 정류장 CSV의 정적 노선 존재 표기만 쓴 1차 스크리닝이다. 배차·운행횟수·방향·시간대·환승·OD·보행권·노선변경을 알 수 없으므로 공급량·접근성·서비스 품질·도입 우선순위로 해석하지 않는다. 순위는 낮은 값 탐색용이다.,area_adjacency=AF16E5259A667F45F5BF7F6B3DF3A22E1A4837C477F6B68DDC26CDCF60E2DFF0|area_scores=455106174A3E492D501F73B8BA55EFD1B7525656638E8109AE015C290C352DE3|bus_stops=BBA5AC0E8F29538F42373B1789179B5B9D2CF0186E0D3A618537C83B74B628D5|facilities=9AA2BC9D9F9E0EC421FB7D23A9C9BF0BD5EDB59EB173A91CB27E6EB2655A1E07|grid_scores=F2B4631D6C4DB1C379BB9CAA13D29A9C055273F1C0D682BAC13EDD19C0A9E9BF|metrics_code=7A3920ABAC99C0EEE1FA013FF751C14428D5AA95E0F1F3F32FCED6B7A49541BA|model_spec=435B1018F2D35A2B421D1827A23C0DC739DC1F827F71189F8F818CE0B0C670E4|source_manifest=86163BE779951590317AB41BE2F9DE18666BC936F1735593673513008868CEC9,population=4D1530F251B312CE6564BA5676093B1043057F46A0FE2A58CF2756AFC530DA7B|one_person=01923C6EBD7440771E4EBE20CAB0648355A18C09D198677C0E265F5E68406A7D|admdongkor_boundary=6A63D079BA8AF4701AB200AD0B54EBDEA8689808B6E0E9F17973B9BA7883DC6A|bus_stops=01B63929056B55D0A8FE372756942FB9A81A89CB121A0CDB1838DDE9ED8555BF|hira_hospital=458D04F264BFE005CB12078699156CA72AD47B52062E0F79B8140E2635086268|hira_pharmacy=65B2B1E7F65BF1EFAF20C826BC1FB03CC24B65B359F4B5B51E1A234B334505A4
4128167000,대덕동,022A,37,37,1.1.0,village_bus_static_presence_screen_v1,goyang_mixed_20250825_20260630,population=2026-06-30|onePersonHouseholds=2026-06-30|hiraFacilities=2026-06-30|analysisBoundary=2026-04-01|busStops=2025-08-25,정류장 개소; 노선표기 건; 고유 노선명 개; 비율 0~1; 낮은값 순위 1~44,routes_raw를 comma로 분리하고 '노선명(유형)'을 파싱; 유형='마을' 표기를 추출; 동별 마을정류장비율=마을노선 1개 이상 표기 정류장/전체 경계내 정류장; 고유 마을노선=동별 routeName distinct count,2025-08-25 정류장 CSV의 정적 노선 존재 표기만 쓴 1차 스크리닝이다. 배차·운행횟수·방향·시간대·환승·OD·보행권·노선변경을 알 수 없으므로 공급량·접근성·서비스 품질·도입 우선순위로 해석하지 않는다. 순위는 낮은 값 탐색용이다.,area_adjacency=AF16E5259A667F45F5BF7F6B3DF3A22E1A4837C477F6B68DDC26CDCF60E2DFF0|area_scores=455106174A3E492D501F73B8BA55EFD1B7525656638E8109AE015C290C352DE3|bus_stops=BBA5AC0E8F29538F42373B1789179B5B9D2CF0186E0D3A618537C83B74B628D5|facilities=9AA2BC9D9F9E0EC421FB7D23A9C9BF0BD5EDB59EB173A91CB27E6EB2655A1E07|grid_scores=F2B4631D6C4DB1C379BB9CAA13D29A9C055273F1C0D682BAC13EDD19C0A9E9BF|metrics_code=7A3920ABAC99C0EEE1FA013FF751C14428D5AA95E0F1F3F32FCED6B7A49541BA|model_spec=435B1018F2D35A2B421D1827A23C0DC739DC1F827F71189F8F818CE0B0C670E4|source_manifest=86163BE779951590317AB41BE2F9DE18666BC936F1735593673513008868CEC9,population=4D1530F251B312CE6564BA5676093B1043057F46A0FE2A58CF2756AFC530DA7B|one_person=01923C6EBD7440771E4EBE20CAB0648355A18C09D198677C0E265F5E68406A7D|admdongkor_boundary=6A63D079BA8AF4701AB200AD0B54EBDEA8689808B6E0E9F17973B9BA7883DC6A|bus_stops=01B63929056B55D0A8FE372756942FB9A81A89CB121A0CDB1838DDE9ED8555BF|hira_hospital=458D04F264BFE005CB12078699156CA72AD47B52062E0F79B8140E2635086268|hira_pharmacy=65B2B1E7F65BF1EFAF20C826BC1FB03CC24B65B359F4B5B51E1A234B334505A4
4128167000,대덕동,022B,20,20,1.1.0,village_bus_static_presence_screen_v1,goyang_mixed_20250825_20260630,population=2026-06-30|onePersonHouseholds=2026-06-30|hiraFacilities=2026-06-30|analysisBoundary=2026-04-01|busStops=2025-08-25,정류장 개소; 노선표기 건; 고유 노선명 개; 비율 0~1; 낮은값 순위 1~44,routes_raw를 comma로 분리하고 '노선명(유형)'을 파싱; 유형='마을' 표기를 추출; 동별 마을정류장비율=마을노선 1개 이상 표기 정류장/전체 경계내 정류장; 고유 마을노선=동별 routeName distinct count,2025-08-25 정류장 CSV의 정적 노선 존재 표기만 쓴 1차 스크리닝이다. 배차·운행횟수·방향·시간대·환승·OD·보행권·노선변경을 알 수 없으므로 공급량·접근성·서비스 품질·도입 우선순위로 해석하지 않는다. 순위는 낮은 값 탐색용이다.,area_adjacency=AF16E5259A667F45F5BF7F6B3DF3A22E1A4837C477F6B68DDC26CDCF60E2DFF0|area_scores=455106174A3E492D501F73B8BA55EFD1B7525656638E8109AE015C290C352DE3|bus_stops=BBA5AC0E8F29538F42373B1789179B5B9D2CF0186E0D3A618537C83B74B628D5|facilities=9AA2BC9D9F9E0EC421FB7D23A9C9BF0BD5EDB59EB173A91CB27E6EB2655A1E07|grid_scores=F2B4631D6C4DB1C379BB9CAA13D29A9C055273F1C0D682BAC13EDD19C0A9E9BF|metrics_code=7A3920ABAC99C0EEE1FA013FF751C14428D5AA95E0F1F3F32FCED6B7A49541BA|model_spec=435B1018F2D35A2B421D1827A23C0DC739DC1F827F71189F8F818CE0B0C670E4|source_manifest=86163BE779951590317AB41BE2F9DE18666BC936F1735593673513008868CEC9,population=4D1530F251B312CE6564BA5676093B1043057F46A0FE2A58CF2756AFC530DA7B|one_person=01923C6EBD7440771E4EBE20CAB0648355A18C09D198677C0E265F5E68406A7D|admdongkor_boundary=6A63D079BA8AF4701AB200AD0B54EBDEA8689808B6E0E9F17973B9BA7883DC6A|bus_stops=01B63929056B55D0A8FE372756942FB9A81A89CB121A0CDB1838DDE9ED8555BF|hira_hospital=458D04F264BFE005CB12078699156CA72AD47B52062E0F79B8140E2635086268|hira_pharmacy=65B2B1E7F65BF1EFAF20C826BC1FB03CC24B65B359F4B5B51E1A234B334505A4
4128167000,대덕동,054,20,20,1.1.0,village_bus_static_presence_screen_v1,goyang_mixed_20250825_20260630,population=2026-06-30|onePersonHouseholds=2026-06-30|hiraFacilities=2026-06-30|analysisBoundary=2026-04-01|busStops=2025-08-25,정류장 개소; 노선표기 건; 고유 노선명 개; 비율 0~1; 낮은값 순위 1~44,routes_raw를 comma로 분리하고 '노선명(유형)'을 파싱; 유형='마을' 표기를 추출; 동별 마을정류장비율=마을노선 1개 이상 표기 정류장/전체 경계내 정류장; 고유 마을노선=동별 routeName distinct count,2025-08-25 정류장 CSV의 정적 노선 존재 표기만 쓴 1차 스크리닝이다. 배차·운행횟수·방향·시간대·환승·OD·보행권·노선변경을 알 수 없으므로 공급량·접근성·서비스 품질·도입 우선순위로 해석하지 않는다. 순위는 낮은 값 탐색용이다.,area_adjacency=AF16E5259A667F45F5BF7F6B3DF3A22E1A4837C477F6B68DDC26CDCF60E2DFF0|area_scores=455106174A3E492D501F73B8BA55EFD1B7525656638E8109AE015C290C352DE3|bus_stops=BBA5AC0E8F29538F42373B1789179B5B9D2CF0186E0D3A618537C83B74B628D5|facilities=9AA2BC9D9F9E0EC421FB7D23A9C9BF0BD5EDB59EB173A91CB27E6EB2655A1E07|grid_scores=F2B4631D6C4DB1C379BB9CAA13D29A9C055273F1C0D682BAC13EDD19C0A9E9BF|metrics_code=7A3920ABAC99C0EEE1FA013FF751C14428D5AA95E0F1F3F32FCED6B7A49541BA|model_spec=435B1018F2D35A2B421D1827A23C0DC739DC1F827F71189F8F818CE0B0C670E4|source_manifest=86163BE779951590317AB41BE2F9DE18666BC936F1735593673513008868CEC9,population=4D1530F251B312CE6564BA5676093B1043057F46A0FE2A58CF2756AFC530DA7B|one_person=01923C6EBD7440771E4EBE20CAB0648355A18C09D198677C0E265F5E68406A7D|admdongkor_boundary=6A63D079BA8AF4701AB200AD0B54EBDEA8689808B6E0E9F17973B9BA7883DC6A|bus_stops=01B63929056B55D0A8FE372756942FB9A81A89CB121A0CDB1838DDE9ED8555BF|hira_hospital=458D04F264BFE005CB12078699156CA72AD47B52062E0F79B8140E2635086268|hira_pharmacy=65B2B1E7F65BF1EFAF20C826BC1FB03CC24B65B359F4B5B51E1A234B334505A4
4128167000,대덕동,064,17,17,1.1.0,village_bus_static_presence_screen_v1,goyang_mixed_20250825_20260630,population=2026-06-30|onePersonHouseholds=2026-06-30|hiraFacilities=2026-06-30|analysisBoundary=2026-04-01|busStops=2025-08-25,정류장 개소; 노선표기 건; 고유 노선명 개; 비율 0~1; 낮은값 순위 1~44,routes_raw를 comma로 분리하고 '노선명(유형)'을 파싱; 유형='마을' 표기를 추출; 동별 마을정류장비율=마을노선 1개 이상 표기 정류장/전체 경계내 정류장; 고유 마을노선=동별 routeName distinct count,2025-08-25 정류장 CSV의 정적 노선 존재 표기만 쓴 1차 스크리닝이다. 배차·운행횟수·방향·시간대·환승·OD·보행권·노선변경을 알 수 없으므로 공급량·접근성·서비스 품질·도입 우선순위로 해석하지 않는다. 순위는 낮은 값 탐색용이다.,area_adjacency=AF16E5259A667F45F5BF7F6B3DF3A22E1A4837C477F6B68DDC26CDCF60E2DFF0|area_scores=455106174A3E492D501F73B8BA55EFD1B7525656638E8109AE015C290C352DE3|bus_stops=BBA5AC0E8F29538F42373B1789179B5B9D2CF0186E0D3A618537C83B74B628D5|facilities=9AA2BC9D9F9E0EC421FB7D23A9C9BF0BD5EDB59EB173A91CB27E6EB2655A1E07|grid_scores=F2B4631D6C4DB1C379BB9CAA13D29A9C055273F1C0D682BAC13EDD19C0A9E9BF|metrics_code=7A3920ABAC99C0EEE1FA013FF751C14428D5AA95E0F1F3F32FCED6B7A49541BA|model_spec=435B1018F2D35A2B421D1827A23C0DC739DC1F827F71189F8F818CE0B0C670E4|source_manifest=86163BE779951590317AB41BE2F9DE18666BC936F1735593673513008868CEC9,population=4D1530F251B312CE6564BA5676093B1043057F46A0FE2A58CF2756AFC530DA7B|one_person=01923C6EBD7440771E4EBE20CAB0648355A18C09D198677C0E265F5E68406A7D|admdongkor_boundary=6A63D079BA8AF4701AB200AD0B54EBDEA8689808B6E0E9F17973B9BA7883DC6A|bus_stops=01B63929056B55D0A8FE372756942FB9A81A89CB121A0CDB1838DDE9ED8555BF|hira_hospital=458D04F264BFE005CB12078699156CA72AD47B52062E0F79B8140E2635086268|hira_pharmacy=65B2B1E7F65BF1EFAF20C826BC1FB03CC24B65B359F4B5B51E1A234B334505A4
4128551000,식사동,097,33,33,1.1.0,village_bus_static_presence_screen_v1,goyang_mixed_20250825_20260630,population=2026-06-30|onePersonHouseholds=2026-06-30|hiraFacilities=2026-06-30|analysisBoundary=2026-04-01|busStops=2025-08-25,정류장 개소; 노선표기 건; 고유 노선명 개; 비율 0~1; 낮은값 순위 1~44,routes_raw를 comma로 분리하고 '노선명(유형)'을 파싱; 유형='마을' 표기를 추출; 동별 마을정류장비율=마을노선 1개 이상 표기 정류장/전체 경계내 정류장; 고유 마을노선=동별 routeName distinct count,2025-08-25 정류장 CSV의 정적 노선 존재 표기만 쓴 1차 스크리닝이다. 배차·운행횟수·방향·시간대·환승·OD·보행권·노선변경을 알 수 없으므로 공급량·접근성·서비스 품질·도입 우선순위로 해석하지 않는다. 순위는 낮은 값 탐색용이다.,area_adjacency=AF16E5259A667F45F5BF7F6B3DF3A22E1A4837C477F6B68DDC26CDCF60E2DFF0|area_scores=455106174A3E492D501F73B8BA55EFD1B7525656638E8109AE015C290C352DE3|bus_stops=BBA5AC0E8F29538F42373B1789179B5B9D2CF0186E0D3A618537C83B74B628D5|facilities=9AA2BC9D9F9E0EC421FB7D23A9C9BF0BD5EDB59EB173A91CB27E6EB2655A1E07|grid_scores=F2B4631D6C4DB1C379BB9CAA13D29A9C055273F1C0D682BAC13EDD19C0A9E9BF|metrics_code=7A3920ABAC99C0EEE1FA013FF751C14428D5AA95E0F1F3F32FCED6B7A49541BA|model_spec=435B1018F2D35A2B421D1827A23C0DC739DC1F827F71189F8F818CE0B0C670E4|source_manifest=86163BE779951590317AB41BE2F9DE18666BC936F1735593673513008868CEC9,population=4D1530F251B312CE6564BA5676093B1043057F46A0FE2A58CF2756AFC530DA7B|one_person=01923C6EBD7440771E4EBE20CAB0648355A18C09D198677C0E265F5E68406A7D|admdongkor_boundary=6A63D079BA8AF4701AB200AD0B54EBDEA8689808B6E0E9F17973B9BA7883DC6A|bus_stops=01B63929056B55D0A8FE372756942FB9A81A89CB121A0CDB1838DDE9ED8555BF|hira_hospital=458D04F264BFE005CB12078699156CA72AD47B52062E0F79B8140E2635086268|hira_pharmacy=65B2B1E7F65BF1EFAF20C826BC1FB03CC24B65B359F4B5B51E1A234B334505A4
4128551000,식사동,099,15,15,1.1.0,village_bus_static_presence_screen_v1,goyang_mixed_20250825_20260630,population=2026-06-30|onePersonHouseholds=2026-06-30|hiraFacilities=2026-06-30|analysisBoundary=2026-04-01|busStops=2025-08-25,정류장 개소; 노선표기 건; 고유 노선명 개; 비율 0~1; 낮은값 순위 1~44,routes_raw를 comma로 분리하고 '노선명(유형)'을 파싱; 유형='마을' 표기를 추출; 동별 마을정류장비율=마을노선 1개 이상 표기 정류장/전체 경계내 정류장; 고유 마을노선=동별 routeName distinct count,2025-08-25 정류장 CSV의 정적 노선 존재 표기만 쓴 1차 스크리닝이다. 배차·운행횟수·방향·시간대·환승·OD·보행권·노선변경을 알 수 없으므로 공급량·접근성·서비스 품질·도입 우선순위로 해석하지 않는다. 순위는 낮은 값 탐색용이다.,area_adjacency=AF16E5259A667F45F5BF7F6B3DF3A22E1A4837C477F6B68DDC26CDCF60E2DFF0|area_scores=455106174A3E492D501F73B8BA55EFD1B7525656638E8109AE015C290C352DE3|bus_stops=BBA5AC0E8F29538F42373B1789179B5B9D2CF0186E0D3A618537C83B74B628D5|facilities=9AA2BC9D9F9E0EC421FB7D23A9C9BF0BD5EDB59EB173A91CB27E6EB2655A1E07|grid_scores=F2B4631D6C4DB1C379BB9CAA13D29A9C055273F1C0D682BAC13EDD19C0A9E9BF|metrics_code=7A3920ABAC99C0EEE1FA013FF751C14428D5AA95E0F1F3F32FCED6B7A49541BA|model_spec=435B1018F2D35A2B421D1827A23C0DC739DC1F827F71189F8F818CE0B0C670E4|source_manifest=86163BE779951590317AB41BE2F9DE18666BC936F1735593673513008868CEC9,population=4D1530F251B312CE6564BA5676093B1043057F46A0FE2A58CF2756AFC530DA7B|one_person=01923C6EBD7440771E4EBE20CAB0648355A18C09D198677C0E265F5E68406A7D|admdongkor_boundary=6A63D079BA8AF4701AB200AD0B54EBDEA8689808B6E0E9F17973B9BA7883DC6A|bus_stops=01B63929056B55D0A8FE372756942FB9A81A89CB121A0CDB1838DDE9ED8555BF|hira_hospital=458D04F264BFE005CB12078699156CA72AD47B52062E0F79B8140E2635086268|hira_pharmacy=65B2B1E7F65BF1EFAF20C826BC1FB03CC24B65B359F4B5B51E1A234B334505A4
4128552500,중산1동,066,1,1,1.1.0,village_bus_static_presence_screen_v1,goyang_mixed_20250825_20260630,population=2026-06-30|onePersonHouseholds=2026-06-30|hiraFacilities=2026-06-30|analysisBoundary=2026-04-01|busStops=2025-08-25,정류장 개소; 노선표기 건; 고유 노선명 개; 비율 0~1; 낮은값 순위 1~44,routes_raw를 comma로 분리하고 '노선명(유형)'을 파싱; 유형='마을' 표기를 추출; 동별 마을정류장비율=마을노선 1개 이상 표기 정류장/전체 경계내 정류장; 고유 마을노선=동별 routeName distinct count,2025-08-25 정류장 CSV의 정적 노선 존재 표기만 쓴 1차 스크리닝이다. 배차·운행횟수·방향·시간대·환승·OD·보행권·노선변경을 알 수 없으므로 공급량·접근성·서비스 품질·도입 우선순위로 해석하지 않는다. 순위는 낮은 값 탐색용이다.,area_adjacency=AF16E5259A667F45F5BF7F6B3DF3A22E1A4837C477F6B68DDC26CDCF60E2DFF0|area_scores=455106174A3E492D501F73B8BA55EFD1B7525656638E8109AE015C290C352DE3|bus_stops=BBA5AC0E8F29538F42373B1789179B5B9D2CF0186E0D3A618537C83B74B628D5|facilities=9AA2BC9D9F9E0EC421FB7D23A9C9BF0BD5EDB59EB173A91CB27E6EB2655A1E07|grid_scores=F2B4631D6C4DB1C379BB9CAA13D29A9C055273F1C0D682BAC13EDD19C0A9E9BF|metrics_code=7A3920ABAC99C0EEE1FA013FF751C14428D5AA95E0F1F3F32FCED6B7A49541BA|model_spec=435B1018F2D35A2B421D1827A23C0DC739DC1F827F71189F8F818CE0B0C670E4|source_manifest=86163BE779951590317AB41BE2F9DE18666BC936F1735593673513008868CEC9,population=4D1530F251B312CE6564BA5676093B1043057F46A0FE2A58CF2756AFC530DA7B|one_person=01923C6EBD7440771E4EBE20CAB0648355A18C09D198677C0E265F5E68406A7D|admdongkor_boundary=6A63D079BA8AF4701AB200AD0B54EBDEA8689808B6E0E9F17973B9BA7883DC6A|bus_stops=01B63929056B55D0A8FE372756942FB9A81A89CB121A0CDB1838DDE9ED8555BF|hira_hospital=458D04F264BFE005CB12078699156CA72AD47B52062E0F79B8140E2635086268|hira_pharmacy=65B2B1E7F65BF1EFAF20C826BC1FB03CC24B65B359F4B5B51E1A234B334505A4
4128552500,중산1동,066A,1,1,1.1.0,village_bus_static_presence_screen_v1,goyang_mixed_20250825_20260630,population=2026-06-30|onePersonHouseholds=2026-06-30|hiraFacilities=2026-06-30|analysisBoundary=2026-04-01|busStops=2025-08-25,정류장 개소; 노선표기 건; 고유 노선명 개; 비율 0~1; 낮은값 순위 1~44,routes_raw를 comma로 분리하고 '노선명(유형)'을 파싱; 유형='마을' 표기를 추출; 동별 마을정류장비율=마을노선 1개 이상 표기 정류장/전체 경계내 정류장; 고유 마을노선=동별 routeName distinct count,2025-08-25 정류장 CSV의 정적 노선 존재 표기만 쓴 1차 스크리닝이다. 배차·운행횟수·방향·시간대·환승·OD·보행권·노선변경을 알 수 없으므로 공급량·접근성·서비스 품질·도입 우선순위로 해석하지 않는다. 순위는 낮은 값 탐색용이다.,area_adjacency=AF16E5259A667F45F5BF7F6B3DF3A22E1A4837C477F6B68DDC26CDCF60E2DFF0|area_scores=455106174A3E492D501F73B8BA55EFD1B7525656638E8109AE015C290C352DE3|bus_stops=BBA5AC0E8F29538F42373B1789179B5B9D2CF0186E0D3A618537C83B74B628D5|facilities=9AA2BC9D9F9E0EC421FB7D23A9C9BF0BD5EDB59EB173A91CB27E6EB2655A1E07|grid_scores=F2B4631D6C4DB1C379BB9CAA13D29A9C055273F1C0D682BAC13EDD19C0A9E9BF|metrics_code=7A3920ABAC99C0EEE1FA013FF751C14428D5AA95E0F1F3F32FCED6B7A49541BA|model_spec=435B1018F2D35A2B421D1827A23C0DC739DC1F827F71189F8F818CE0B0C670E4|source_manifest=86163BE779951590317AB41BE2F9DE18666BC936F1735593673513008868CEC9,population=4D1530F251B312CE6564BA5676093B1043057F46A0FE2A58CF2756AFC530DA7B|one_person=01923C6EBD7440771E4EBE20CAB0648355A18C09D198677C0E265F5E68406A7D|admdongkor_boundary=6A63D079BA8AF4701AB200AD0B54EBDEA8689808B6E0E9F17973B9BA7883DC6A|bus_stops=01B63929056B55D0A8FE372756942FB9A81A89CB121A0CDB1838DDE9ED8555BF|hira_hospital=458D04F264BFE005CB12078699156CA72AD47B52062E0F79B8140E2635086268|hira_pharmacy=65B2B1E7F65BF1EFAF20C826BC1FB03CC24B65B359F4B5B51E1A234B334505A4
4128552500,중산1동,070A,10,10,1.1.0,village_bus_static_presence_screen_v1,goyang_mixed_20250825_20260630,population=2026-06-30|onePersonHouseholds=2026-06-30|hiraFacilities=2026-06-30|analysisBoundary=2026-04-01|busStops=2025-08-25,정류장 개소; 노선표기 건; 고유 노선명 개; 비율 0~1; 낮은값 순위 1~44,routes_raw를 comma로 분리하고 '노선명(유형)'을 파싱; 유형='마을' 표기를 추출; 동별 마을정류장비율=마을노선 1개 이상 표기 정류장/전체 경계내 정류장; 고유 마을노선=동별 routeName distinct count,2025-08-25 정류장 CSV의 정적 노선 존재 표기만 쓴 1차 스크리닝이다. 배차·운행횟수·방향·시간대·환승·OD·보행권·노선변경을 알 수 없으므로 공급량·접근성·서비스 품질·도입 우선순위로 해석하지 않는다. 순위는 낮은 값 탐색용이다.,area_adjacency=AF16E5259A667F45F5BF7F6B3DF3A22E1A4837C477F6B68DDC26CDCF60E2DFF0|area_scores=455106174A3E492D501F73B8BA55EFD1B7525656638E8109AE015C290C352DE3|bus_stops=BBA5AC0E8F29538F42373B1789179B5B9D2CF0186E0D3A618537C83B74B628D5|facilities=9AA2BC9D9F9E0EC421FB7D23A9C9BF0BD5EDB59EB173A91CB27E6EB2655A1E07|grid_scores=F2B4631D6C4DB1C379BB9CAA13D29A9C055273F1C0D682BAC13EDD19C0A9E9BF|metrics_code=7A3920ABAC99C0EEE1FA013FF751C14428D5AA95E0F1F3F32FCED6B7A49541BA|model_spec=435B1018F2D35A2B421D1827A23C0DC739DC1F827F71189F8F818CE0B0C670E4|source_manifest=86163BE779951590317AB41BE2F9DE18666BC936F1735593673513008868CEC9,population=4D1530F251B312CE6564BA5676093B1043057F46A0FE2A58CF2756AFC530DA7B|one_person=01923C6EBD7440771E4EBE20CAB0648355A18C09D198677C0E265F5E68406A7D|admdongkor_boundary=6A63D079BA8AF4701AB200AD0B54EBDEA8689808B6E0E9F17973B9BA7883DC6A|bus_stops=01B63929056B55D0A8FE372756942FB9A81A89CB121A0CDB1838DDE9ED8555BF|hira_hospital=458D04F264BFE005CB12078699156CA72AD47B52062E0F79B8140E2635086268|hira_pharmacy=65B2B1E7F65BF1EFAF20C826BC1FB03CC24B65B359F4B5B51E1A234B334505A4
